NVECTOR	ELAPSED
100000	0.0089
100000	0.009261
100000	0.009147
100000	0.008726
100000	0.008653
100000	0.008693
100000	0.008635
100000	0.008672
100000	0.008642
100000	0.008713
100000	0.008641
100000	0.008694
100000	0.008629
100000	0.008683
100000	0.008612
600000	0.064254
600000	0.064458
600000	0.06463
600000	0.06451
600000	0.064483
600000	0.064581
600000	0.065319
600000	0.064595
600000	0.064485
600000	0.064459
600000	0.064499
600000	0.064491
600000	0.065585
600000	0.064618
600000	0.064663
1100000	0.12997
1100000	0.138625
1100000	0.134098
1100000	0.133829
1100000	0.13463
1100000	0.134074
1100000	0.133998
1100000	0.135855
1100000	0.139609
1100000	0.145202
1100000	0.13511
1100000	0.132325
1100000	0.133726
1100000	0.132857
1100000	0.133074
1600000	0.210366
1600000	0.219799
1600000	0.221632
1600000	0.222645
1600000	0.221811
1600000	0.221392
1600000	0.221731
1600000	0.221151
1600000	0.223013
1600000	0.222218
1600000	0.221977
1600000	0.22281
1600000	0.222639
1600000	0.222907
1600000	0.222347
2100000	0.309273
2100000	0.310528
2100000	0.308781
2100000	0.31071
2100000	0.31095
2100000	0.310849
2100000	0.309539
2100000	0.309644
2100000	0.309555
2100000	0.297352
2100000	0.276213
2100000	0.275638
2100000	0.275784
2100000	0.275109
2100000	0.277968
2600000	0.358247
2600000	0.359046
2600000	0.357761
2600000	0.360929
2600000	0.360795
2600000	0.3596
2600000	0.359115
2600000	0.360835
2600000	0.358267
2600000	0.358222
2600000	0.358788
2600000	0.358576
2600000	0.358204
2600000	0.35833
2600000	0.358123
3100000	0.444265
3100000	0.446214
3100000	0.446087
3100000	0.446274
3100000	0.451509
3100000	0.447362
3100000	0.44727
3100000	0.446015
3100000	0.446151
3100000	0.445361
3100000	0.445973
3100000	0.447938
3100000	0.446076
3100000	0.446528
3100000	0.445814
3600000	0.542326
3600000	0.538367
3600000	0.537506
3600000	0.543303
3600000	0.538264
3600000	0.540244
3600000	0.538674
3600000	0.538703
3600000	0.538419
3600000	0.538794
3600000	0.537901
3600000	0.538206
3600000	0.539828
3600000	0.531826
3600000	0.536535
4100000	0.631875
4100000	0.636876
4100000	0.636368
4100000	0.635074
4100000	0.634617
4100000	0.635529
4100000	0.632882
4100000	0.633214
4100000	0.632307
4100000	0.633095
4100000	0.632118
4100000	0.63238
4100000	0.63326
4100000	0.641041
4100000	0.635343
4600000	0.730272
4600000	0.731003
4600000	0.731523
4600000	0.730639
4600000	0.729998
4600000	0.730263
4600000	0.731103
4600000	0.738143
4600000	0.734573
4600000	0.731016
4600000	0.73118
4600000	0.730033
4600000	0.730666
4600000	0.730111
4600000	0.731209
5100000	0.827008
5100000	0.844326
5100000	0.830632
5100000	0.831618
5100000	0.829973
5100000	0.831338
5100000	0.830556
5100000	0.83054
5100000	0.829972
5100000	0.833928
5100000	0.827655
5100000	0.831418
5100000	0.83047
5100000	0.830657
5100000	0.829417
5600000	0.930269
5600000	0.931064
5600000	0.930086
5600000	0.930863
5600000	0.931228
5600000	0.934979
5600000	0.93315
5600000	0.933168
5600000	0.931632
5600000	0.932896
5600000	0.932433
5600000	0.931262
5600000	0.936426
5600000	0.930869
5600000	0.935688
6100000	1.03087
6100000	1.03585
6100000	1.03483
6100000	1.03515
6100000	1.03515
6100000	1.04514
6100000	1.03495
6100000	1.0395
6100000	1.03821
6100000	1.03494
6100000	1.03576
6100000	1.03381
6100000	1.03455
6100000	1.03898
6100000	1.03523
6600000	1.14282
6600000	1.1401
6600000	1.14027
6600000	1.1396
6600000	1.14001
6600000	1.14594
6600000	1.14079
6600000	1.1542
6600000	1.14206
6600000	1.14102
6600000	1.13909
6600000	1.1408
6600000	1.14523
6600000	1.14018
6600000	1.14164
7100000	1.24201
7100000	1.24641
7100000	1.24671
7100000	1.26475
7100000	1.24872
7100000	1.24828
7100000	1.24744
7100000	1.24856
7100000	1.24724
7100000	1.24671
7100000	1.25396
7100000	1.24705
7100000	1.24611
7100000	1.24748
7100000	1.24775
7600000	1.3572
7600000	1.35946
7600000	1.35807
7600000	1.35776
7600000	1.3559
7600000	1.35656
7600000	1.36222
7600000	1.36057
7600000	1.35531
7600000	1.35565
7600000	1.35642
7600000	1.36274
7600000	1.36075
7600000	1.35722
7600000	1.35749
8100000	1.45586
8100000	1.47089
8100000	1.47222
8100000	1.46923
8100000	1.46642
8100000	1.46575
8100000	1.46998
8100000	1.46894
8100000	1.46929
8100000	1.46622
8100000	1.46288
8100000	1.46541
8100000	1.47185
8100000	1.47027
8100000	1.4642
8600000	1.57529
8600000	1.5705
8600000	1.5772
8600000	1.56374
8600000	1.56608
8600000	1.56563
8600000	1.56799
8600000	1.5635
8600000	1.5636
8600000	1.56941
8600000	1.57295
8600000	1.56188
8600000	1.56634
8600000	1.56588
8600000	1.57021
9100000	1.68147
9100000	1.67901
9100000	1.68023
9100000	1.67796
9100000	1.68001
9100000	1.68089
9100000	1.67182
9100000	1.67798
9100000	1.67877
9100000	1.68378
9100000	1.67509
9100000	1.67778
9100000	1.68197
9100000	1.68668
9100000	1.67068
9600000	1.78852
9600000	1.79419
9600000	1.79361
9600000	1.77714
9600000	1.78939
9600000	1.7923
9600000	1.79489
9600000	1.78909
9600000	1.79251
9600000	1.78845
9600000	1.79338
9600000	1.78927
9600000	1.78771
9600000	1.78665
9600000	1.79272
10100000	1.91582
10100000	1.90005
10100000	1.89987
10100000	1.90483
10100000	1.90839
10100000	1.90026
10100000	1.90362
10100000	1.90552
10100000	1.90412
10100000	1.9069
10100000	1.90402
10100000	1.89925
10100000	1.91067
10100000	1.88809
10100000	1.89374
10600000	2.0708
10600000	2.03757
10600000	2.02872
10600000	2.02878
10600000	2.03638
10600000	2.0454
10600000	2.02948
10600000	2.0378
10600000	2.02616
10600000	2.01057
10600000	2.01706
10600000	2.01771
10600000	2.00917
10600000	2.00689
10600000	2.01386
11100000	2.13831
11100000	2.13094
11100000	2.12928
11100000	2.14079
11100000	2.1326
11100000	2.12867
11100000	2.14013
11100000	2.13852
11100000	2.12655
11100000	2.13893
11100000	2.12672
11100000	2.13577
11100000	2.13273
11100000	2.12871
11100000	2.10617
11600000	2.2291
11600000	2.23492
11600000	2.24495
11600000	2.21788
11600000	2.23382
11600000	2.24532
11600000	2.25179
11600000	2.24802
11600000	2.25183
11600000	2.24218
11600000	2.25427
11600000	2.23489
11600000	2.25421
11600000	2.23732
11600000	2.24392
12100000	2.36481
12100000	2.35704
12100000	2.36296
12100000	2.36118
12100000	2.36453
12100000	2.37028
12100000	2.36885
12100000	2.37294
12100000	2.36521
12100000	2.37013
12100000	2.36865
12100000	2.36781
12100000	2.36204
12100000	2.36656
12100000	2.35552
12600000	2.48132
12600000	2.47939
12600000	2.47823
12600000	2.47482
12600000	2.48721
12600000	2.47735
12600000	2.48114
12600000	2.47658
12600000	2.47701
12600000	2.47418
12600000	2.48615
12600000	2.46688
12600000	2.47551
12600000	2.48418
12600000	2.47685
